region,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_rent,median_age
28051.0,18931.0,16.0,83.0,0.0,0.0,12113.0,283.0,32.8
28053.0,9258.0,22.0,75.0,0.0,2.0,12874.0,326.0,34.9
28055.0,1383.0,29.0,71.0,0.0,0.0,13731.0,211.0,39.6
28057.0,23366.0,91.0,6.0,0.0,1.0,18106.0,451.0,40.0
28059.0,139906.0,69.0,22.0,2.0,5.0,23879.0,670.0,36.9
28061.0,16827.0,46.0,52.0,0.0,1.0,18075.0,363.0,41.7
28063.0,7690.0,14.0,86.0,0.0,0.0,12723.0,245.0,38.3
28065.0,12248.0,39.0,60.0,1.0,0.0,16216.0,389.0,41.2
28067.0,68174.0,66.0,28.0,1.0,5.0,19519.0,420.0,36.9
28069.0,10383.0,35.0,58.0,0.0,2.0,13795.0,241.0,36.5
28071.0,48905.0,70.0,24.0,2.0,2.0,21388.0,635.0,27.7
28073.0,56763.0,76.0,20.0,1.0,2.0,26345.0,632.0,33.3
28075.0,80337.0,54.0,42.0,1.0,2.0,21346.0,470.0,37.0
28077.0,12734.0,66.0,33.0,0.0,1.0,20655.0,402.0,40.5
28079.0,23519.0,49.0,41.0,0.0,4.0,16780.0,401.0,33.5
28081.0,83964.0,68.0,27.0,1.0,2.0,21799.0,467.0,36.3
28083.0,31993.0,25.0,72.0,1.0,2.0,14307.0,357.0,32.7
28085.0,34870.0,68.0,31.0,0.0,1.0,19566.0,429.0,37.8
28087.0,59746.0,53.0,44.0,1.0,2.0,20951.0,475.0,36.1
28089.0,97151.0,56.0,38.0,2.0,3.0,33170.0,739.0,36.3
28091.0,26674.0,65.0,32.0,0.0,1.0,18126.0,336.0,37.6
28093.0,36823.0,49.0,47.0,0.0,3.0,17978.0,420.0,39.1
28095.0,36652.0,67.0,31.0,0.0,1.0,18167.0,369.0,39.5
28097.0,10754.0,53.0,47.0,0.0,0.0,15523.0,350.0,41.7
28099.0,29655.0,60.0,21.0,0.0,2.0,18693.0,378.0,35.5
28101.0,21645.0,63.0,31.0,0.0,1.0,18864.0,391.0,37.6
28103.0,11358.0,27.0,72.0,0.0,1.0,12780.0,301.0,36.7
28105.0,48198.0,58.0,37.0,3.0,2.0,20202.0,529.0,25.3
28107.0,34558.0,49.0,51.0,0.0,0.0,18073.0,420.0,36.5
28109.0,55569.0,82.0,13.0,1.0,3.0,20549.0,515.0,40.0
28111.0,12174.0,78.0,21.0,0.0,0.0,17183.0,408.0,39.5
28113.0,40269.0,46.0,52.0,0.0,1.0,18183.0,464.0,36.8
28115.0,30207.0,78.0,14.0,1.0,6.0,18576.0,422.0,36.0
28117.0,25354.0,84.0,14.0,0.0,1.0,16589.0,405.0,39.3
28119.0,8028.0,29.0,70.0,0.0,1.0,13954.0,330.0,38.5
28121.0,143665.0,76.0,19.0,1.0,3.0,26897.0,714.0,36.4
28123.0,28255.0,51.0,38.0,1.0,11.0,16789.0,431.0,35.3
28125.0,4889.0,29.0,70.0,0.0,1.0,15744.0,306.0,38.8
28127.0,27439.0,62.0,35.0,1.0,2.0,18314.0,455.0,38.2
28129.0,16414.0,75.0,23.0,0.0,1.0,20334.0,342.0,39.8
28131.0,17854.0,77.0,19.0,0.0,1.0,18576.0,502.0,35.6
28133.0,28722.0,25.0,73.0,0.0,1.0,12588.0,326.0,33.7
28135.0,15231.0,36.0,51.0,1.0,10.0,12747.0,265.0,35.2
28137.0,28625.0,66.0,31.0,0.0,2.0,20431.0,480.0,36.4
28139.0,22080.0,78.0,15.0,0.0,5.0,18493.0,352.0,37.9
28141.0,19582.0,93.0,3.0,0.0,3.0,18338.0,341.0,42.7
28143.0,10660.0,22.0,74.0,1.0,2.0,15549.0,505.0,32.2
28145.0,27338.0,79.0,14.0,0.0,4.0,19273.0,413.0,37.2
28147.0,15265.0,53.0,45.0,0.0,2.0,16850.0,325.0,37.2
28149.0,48389.0,49.0,47.0,1.0,2.0,22362.0,496.0,37.7
28151.0,50578.0,27.0,71.0,1.0,1.0,16671.0,397.0,35.5
28153.0,20675.0,59.0,39.0,0.0,1.0,18928.0,345.0,37.6
28155.0,10129.0,78.0,19.0,0.0,1.0,18728.0,302.0,40.4
28157.0,9653.0,29.0,71.0,0.0,0.0,18717.0,318.0,35.8
28159.0,19052.0,51.0,47.0,0.0,1.0,18501.0,363.0,40.0
28161.0,12554.0,60.0,38.0,0.0,1.0,18750.0,238.0,40.5
28163.0,28122.0,37.0,56.0,0.0,5.0,14291.0,383.0,35.5
29001.0,25573.0,92.0,2.0,2.0,2.0,19258.0,424.0,29.0
29003.0,17319.0,96.0,1.0,0.0,2.0,25302.0,518.0,41.9
29005.0,5605.0,97.0,1.0,0.0,1.0,24748.0,331.0,46.2
29007.0,25584.0,88.0,6.0,0.0,3.0,19687.0,383.0,38.8
29009.0,35614.0,88.0,0.0,1.0,8.0,19489.0,400.0,42.4
29011.0,12378.0,94.0,0.0,1.0,2.0,20678.0,338.0,40.6
29013.0,16878.0,95.0,1.0,0.0,2.0,21047.0,381.0,42.1
29015.0,19008.0,96.0,0.0,0.0,2.0,19717.0,393.0,52.1
29017.0,12408.0,97.0,0.0,1.0,1.0,19470.0,386.0,42.1
29019.0,165776.0,81.0,9.0,4.0,3.0,26895.0,618.0,29.7
29021.0,89419.0,86.0,4.0,1.0,5.0,21961.0,523.0,36.8
29023.0,42946.0,90.0,5.0,1.0,2.0,19246.0,402.0,40.4
29025.0,9249.0,96.0,1.0,0.0,2.0,21482.0,410.0,41.7
29027.0,44276.0,91.0,4.0,1.0,2.0,23171.0,444.0,37.9
29029.0,43822.0,95.0,0.0,1.0,2.0,23038.0,492.0,49.2
29031.0,76322.0,88.0,7.0,1.0,2.0,23751.0,505.0,36.0
29033.0,9216.0,95.0,1.0,0.0,1.0,24073.0,331.0,41.8
29035.0,6260.0,95.0,0.0,0.0,1.0,18245.0,317.0,40.5
29037.0,99875.0,89.0,4.0,1.0,4.0,27463.0,699.0,38.4
29039.0,13903.0,96.0,0.0,1.0,1.0,16362.0,375.0,43.7
29041.0,7730.0,96.0,2.0,0.0,1.0,19481.0,282.0,45.7
29043.0,78724.0,94.0,1.0,0.0,3.0,25134.0,578.0,36.9
29045.0,7035.0,98.0,0.0,0.0,1.0,20279.0,320.0,43.4
29047.0,225116.0,83.0,5.0,2.0,6.0,29406.0,658.0,36.3
29049.0,20659.0,94.0,2.0,0.0,2.0,25100.0,506.0,40.8
29051.0,76228.0,83.0,11.0,1.0,3.0,26160.0,464.0,37.8
29053.0,17574.0,89.0,5.0,0.0,1.0,22910.0,419.0,38.5
29055.0,24711.0,96.0,0.0,0.0,2.0,18415.0,422.0,40.7
29057.0,7734.0,95.0,0.0,0.0,2.0,20034.0,345.0,46.9
29059.0,16733.0,95.0,0.0,0.0,2.0,18155.0,383.0,42.6
29061.0,8347.0,97.0,0.0,0.0,1.0,19890.0,359.0,40.8
29063.0,12873.0,83.0,10.0,1.0,2.0,16635.0,375.0,40.2
29065.0,15649.0,95.0,0.0,0.0,1.0,18544.0,360.0,43.2
29067.0,13647.0,98.0,0.0,0.0,1.0,16404.0,372.0,45.8
29069.0,31916.0,82.0,10.0,0.0,6.0,17990.0,317.0,39.8
29071.0,101569.0,96.0,1.0,1.0,1.0,24742.0,506.0,39.6
29073.0,15083.0,97.0,0.0,0.0,1.0,21830.0,409.0,45.6
29075.0,6774.0,98.0,1.0,0.0,1.0,20534.0,328.0,41.6
29077.0,278231.0,89.0,3.0,2.0,3.0,23520.0,540.0,35.6
29079.0,10282.0,96.0,1.0,0.0,1.0,19527.0,351.0,42.3
29081.0,8871.0,96.0,1.0,0.0,2.0,19468.0,325.0,43.0
29083.0,22183.0,95.0,1.0,0.0,2.0,22394.0,404.0,44.0
29085.0,9499.0,96.0,0.0,0.0,1.0,17361.0,316.0,53.3
29087.0,4771.0,97.0,1.0,0.0,0.0,24127.0,325.0,46.5
29089.0,10184.0,91.0,5.0,0.0,1.0,21598.0,346.0,39.4
29091.0,40458.0,95.0,0.0,0.0,2.0,17416.0,378.0,39.6
29093.0,10505.0,95.0,2.0,0.0,1.0,19101.0,356.0,43.1
29095.0,675641.0,63.0,24.0,2.0,8.0,26062.0,613.0,36.3
29097.0,116803.0,86.0,2.0,1.0,7.0,21124.0,479.0,35.2
29099.0,219636.0,95.0,1.0,1.0,2.0,24792.0,583.0,38.1
29101.0,53517.0,87.0,5.0,1.0,3.0,21547.0,530.0,29.4
29103.0,4099.0,97.0,1.0,0.0,0.0,20946.0,273.0,43.8
29105.0,35535.0,94.0,0.0,0.0,2.0,19553.0,417.0,39.1
29107.0,33188.0,93.0,3.0,0.0,2.0,23637.0,451.0,40.7
29109.0,38488.0,91.0,0.0,1.0,7.0,19060.0,415.0,39.7
29111.0,10193.0,93.0,3.0,0.0,2.0,19317.0,348.0,38.8
29113.0,53051.0,94.0,2.0,0.0,2.0,22063.0,557.0,35.9
29115.0,12592.0,96.0,0.0,0.0,2.0,21015.0,313.0,42.9
29117.0,15051.0,94.0,2.0,0.0,1.0,21011.0,393.0,41.5
29119.0,22892.0,80.0,1.0,1.0,11.0,17505.0,420.0,36.7
29121.0,15545.0,94.0,3.0,0.0,1.0,20054.0,311.0,42.5
29123.0,12350.0,96.0,0.0,1.0,2.0,17316.0,391.0,41.2
29125.0,9102.0,97.0,0.0,1.0,1.0,22026.0,371.0,43.4
29127.0,28804.0,91.0,5.0,1.0,1.0,21909.0,416.0,39.5
29129.0,3749.0,97.0,0.0,1.0,1.0,20178.0,297.0,43.8
29131.0,24863.0,96.0,0.0,0.0,2.0,19385.0,439.0,40.6
29133.0,14271.0,73.0,24.0,0.0,2.0,15558.0,347.0,39.3
29135.0,15657.0,90.0,4.0,0.0,4.0,19451.0,409.0,37.8
29137.0,8798.0,94.0,3.0,0.0,1.0,20331.0,371.0,44.3
29139.0,12128.0,95.0,1.0,0.0,2.0,20991.0,413.0,43.1
29141.0,20392.0,95.0,1.0,0.0,2.0,17935.0,415.0,46.9
29143.0,18695.0,81.0,16.0,0.0,1.0,21215.0,321.0,40.6
29145.0,58552.0,87.0,1.0,1.0,5.0,22341.0,445.0,39.3
29147.0,23347.0,93.0,3.0,1.0,2.0,18079.0,446.0,28.3
29149.0,10935.0,95.0,0.0,0.0,1.0,16331.0,315.0,45.2
29151.0,13842.0,98.0,1.0,0.0,1.0,22629.0,378.0,39.8
29153.0,9653.0,96.0,0.0,0.0,1.0,17215.0,331.0,50.0
29155.0,18160.0,69.0,27.0,0.0,2.0,16881.0,298.0,37.4
29157.0,19001.0,96.0,0.0,0.0,2.0,23435.0,478.0,39.8
29159.0,42146.0,87.0,2.0,1.0,8.0,19709.0,478.0,37.6
29161.0,44969.0,90.0,2.0,3.0,2.0,21173.0,461.0,33.8
29163.0,18579.0,89.0,7.0,0.0,2.0,18650.0,383.0,40.1
29165.0,90842.0,84.0,6.0,3.0,5.0,35143.0,710.0,38.2
29167.0,31088.0,95.0,1.0,0.0,2.0,19511.0,438.0,38.5
29169.0,52795.0,72.0,11.0,3.0,10.0,20863.0,829.0,26.9
29171.0,4944.0,97.0,1.0,0.0,1.0,19397.0,299.0,45.2
29173.0,10206.0,96.0,0.0,0.0,1.0,23299.0,390.0,44.4
29175.0,25253.0,90.0,6.0,0.0,2.0,17587.0,424.0,38.0
29177.0,23290.0,95.0,1.0,0.0,2.0,24549.0,475.0,40.6
29179.0,6661.0,96.0,1.0,0.0,2.0,18449.0,337.0,46.0
29181.0,14071.0,96.0,0.0,0.0,1.0,16408.0,336.0,42.1
29183.0,365101.0,89.0,4.0,2.0,3.0,31586.0,735.0,37.1
29185.0,9649.0,95.0,1.0,0.0,2.0,17337.0,304.0,49.0
29186.0,17996.0,97.0,1.0,0.0,1.0,22921.0,414.0,42.8
29187.0,65602.0,93.0,4.0,0.0,1.0,18544.0,457.0,38.7
29189.0,999725.0,69.0,23.0,3.0,3.0,34795.0,691.0,40.0
29195.0,23324.0,82.0,6.0,1.0,9.0,19006.0,357.0,38.0
29197.0,4397.0,98.0,1.0,0.0,0.0,18160.0,297.0,41.1
29199.0,4859.0,98.0,0.0,0.0,2.0,20363.0,258.0,39.2
29201.0,39216.0,85.0,11.0,0.0,2.0,20825.0,426.0,39.5
29203.0,8388.0,95.0,0.0,0.0,2.0,16862.0,289.0,43.3
29205.0,6274.0,97.0,1.0,0.0,1.0,19331.0,306.0,42.9
29207.0,29860.0,96.0,1.0,0.0,1.0,22967.0,353.0,41.9
29209.0,31817.0,90.0,0.0,0.0,2.0,21733.0,471.0,50.4
29211.0,6611.0,77.0,1.0,1.0,18.0,19279.0,304.0,41.0
29213.0,52412.0,91.0,1.0,1.0,5.0,20231.0,522.0,41.2
29215.0,25830.0,92.0,3.0,0.0,2.0,17868.0,363.0,42.2
29217.0,20990.0,95.0,1.0,1.0,2.0,19734.0,388.0,40.8
29219.0,32667.0,93.0,2.0,0.0,3.0,24692.0,586.0,40.1
29221.0,25135.0,95.0,2.0,0.0,1.0,17703.0,380.0,40.2
29223.0,13437.0,96.0,1.0,0.0,1.0,18970.0,334.0,46.4
29225.0,36274.0,95.0,1.0,0.0,2.0,19955.0,443.0,37.8
29227.0,2129.0,98.0,0.0,0.0,1.0,22967.0,226.0,47.8
29229.0,18643.0,96.0,1.0,0.0,1.0,14752.0,346.0,40.5
29510.0,318955.0,43.0,48.0,3.0,4.0,23048.0,547.0,34.2
30001.0,9278.0,92.0,0.0,1.0,4.0,22872.0,485.0,43.2
30003.0,12939.0,30.0,0.0,1.0,4.0,15695.0,378.0,29.6
30005.0,6550.0,48.0,0.0,0.0,2.0,17437.0,282.0,34.9
30007.0,5666.0,94.0,0.0,1.0,1.0,24270.0,439.0,45.5
30009.0,10126.0,95.0,0.0,0.0,2.0,27599.0,565.0,48.7
30011.0,1241.0,98.0,0.0,0.0,1.0,24921.0,225.0,50.8
30013.0,81621.0,87.0,1.0,1.0,4.0,24727.0,525.0,38.8
30015.0,5827.0,76.0,0.0,0.0,2.0,21737.0,276.0,41.3
30017.0,11785.0,94.0,0.0,1.0,2.0,23910.0,445.0,41.4
30019.0,1778.0,94.0,0.0,0.0,2.0,31449.0,428.0,50.3
30021.0,9132.0,94.0,0.0,0.0,2.0,26126.0,405.0,42.3
30023.0,9285.0,91.0,1.0,0.0,3.0,22052.0,393.0,45.8
30025.0,3085.0,97.0,0.0,0.0,0.0,28563.0,369.0,39.0
30027.0,11517.0,95.0,0.0,0.0,2.0,24429.0,479.0,48.4
30029.0,91536.0,94.0,0.0,0.0,2.0,25790.0,654.0,41.7
30031.0,91499.0,93.0,0.0,1.0,3.0,28939.0,726.0,32.8
30033.0,1145.0,98.0,0.0,0.0,0.0,25921.0,284.0,45.3
30035.0,13528.0,32.0,0.0,0.0,2.0,15604.0,250.0,31.0
30037.0,709.0,98.0,0.0,0.0,0.0,23508.0,467.0,54.2
30039.0,3105.0,96.0,0.0,0.0,2.0,26277.0,410.0,53.0
30041.0,16301.0,72.0,0.0,0.0,3.0,21376.0,410.0,34.7
30043.0,11434.0,94.0,0.0,0.0,2.0,30397.0,505.0,47.3
30045.0,2043.0,97.0,0.0,0.0,2.0,24260.0,361.0,50.1
30047.0,28905.0,67.0,0.0,1.0,4.0,21521.0,512.0,41.2
30049.0,64143.0,92.0,0.0,0.0,3.0,28400.0,644.0,40.8
30051.0,2357.0,95.0,1.0,0.0,1.0,25522.0,425.0,48.9
30053.0,19581.0,94.0,0.0,1.0,2.0,21719.0,418.0,49.8
30055.0,1794.0,96.0,0.0,0.0,1.0,27161.0,308.0,49.2
30057.0,7702.0,95.0,1.0,0.0,3.0,33062.0,563.0,50.5
30059.0,1905.0,97.0,0.0,1.0,2.0,20288.0,460.0,44.4
30061.0,4219.0,97.0,1.0,0.0,2.0,19859.0,402.0,51.0
30063.0,110243.0,91.0,0.0,1.0,3.0,25764.0,673.0,34.3
30065.0,4729.0,94.0,1.0,0.0,2.0,23022.0,408.0,48.2
30067.0,15621.0,95.0,0.0,0.0,2.0,24611.0,513.0,46.0
30069.0,538.0,93.0,3.0,0.0,3.0,22714.0,425.0,48.2
30071.0,4205.0,86.0,0.0,0.0,1.0,22890.0,379.0,48.4
30073.0,6166.0,82.0,1.0,0.0,2.0,22256.0,436.0,42.9
30075.0,1669.0,94.0,0.0,0.0,2.0,28528.0,359.0,50.1
30077.0,7052.0,91.0,0.0,1.0,3.0,19736.0,361.0,45.6
30079.0,1186.0,96.0,0.0,0.0,1.0,20644.0,356.0,55.4
30081.0,40423.0,94.0,0.0,1.0,3.0,22872.0,558.0,46.4
30083.0,10318.0,92.0,0.0,0.0,4.0,32036.0,570.0,39.4
30085.0,10665.0,36.0,0.0,0.0,2.0,16888.0,242.0,30.5
30087.0,9310.0,60.0,0.0,1.0,4.0,22229.0,361.0,36.6
30089.0,11400.0,90.0,0.0,0.0,2.0,19188.0,491.0,50.5
30091.0,3473.0,94.0,0.0,0.0,2.0,31378.0,441.0,48.7
30093.0,34322.0,92.0,0.0,1.0,4.0,23562.0,470.0,41.6
30095.0,9173.0,95.0,0.0,0.0,3.0,28868.0,514.0,47.0
30097.0,3640.0,95.0,0.0,1.0,2.0,22743.0,465.0,44.7
30099.0,6063.0,95.0,0.0,0.0,1.0,22799.0,379.0,45.3
30101.0,5224.0,89.0,0.0,1.0,2.0,23162.0,468.0,42.3
30103.0,711.0,87.0,0.0,1.0,7.0,23948.0,318.0,51.9
30105.0,7465.0,86.0,0.0,0.0,2.0,25685.0,379.0,45.9
30107.0,2138.0,95.0,0.0,0.0,1.0,17336.0,398.0,48.7
30109.0,928.0,98.0,0.0,0.0,2.0,27492.0,400.0,49.7
30111.0,150156.0,88.0,1.0,1.0,5.0,27761.0,628.0,38.3
31001.0,31367.0,88.0,1.0,1.0,8.0,25571.0,482.0,38.0
31003.0,6600.0,96.0,0.0,0.0,3.0,25186.0,305.0,46.5
31005.0,507.0,100.0,0.0,0.0,0.0,17656.0,300.0,37.5
31007.0,816.0,91.0,1.0,0.0,6.0,25814.0,424.0,49.2
31009.0,586.0,98.0,0.0,1.0,0.0,19141.0,286.0,41.0
31011.0,5441.0,98.0,0.0,0.0,1.0,25590.0,296.0,45.9
31013.0,11312.0,84.0,0.0,0.0,11.0,25046.0,413.0,40.6
31015.0,2093.0,98.0,1.0,0.0,1.0,23157.0,240.0,51.9
31017.0,3167.0,98.0,0.0,0.0,2.0,21843.0,301.0,46.7
31019.0,46885.0,89.0,1.0,1.0,8.0,24830.0,531.0,32.3
31021.0,6748.0,94.0,1.0,0.0,1.0,25203.0,381.0,47.3
31023.0,8334.0,96.0,1.0,0.0,3.0,27673.0,418.0,44.4
31025.0,25222.0,95.0,1.0,0.0,3.0,29638.0,556.0,41.5
31027.0,8790.0,97.0,0.0,0.0,1.0,25738.0,342.0,44.6
31029.0,3984.0,87.0,0.0,0.0,12.0,28241.0,392.0,43.3
31031.0,5735.0,90.0,0.0,1.0,1.0,25213.0,425.0,45.1
31033.0,10022.0,90.0,0.0,2.0,6.0,28296.0,437.0,39.9
31035.0,6469.0,90.0,1.0,0.0,8.0,23876.0,377.0,43.7
31037.0,10495.0,56.0,1.0,0.0,42.0,23751.0,442.0,34.8
31039.0,9095.0,90.0,0.0,0.0,9.0,24496.0,350.0,43.5
31041.0,10872.0,96.0,1.0,0.0,2.0,24615.0,366.0,44.8
31043.0,20920.0,54.0,4.0,3.0,36.0,20179.0,527.0,32.6
31045.0,9172.0,87.0,2.0,2.0,4.0,21137.0,404.0,34.7
31047.0,24256.0,63.0,3.0,0.0,32.0,20142.0,424.0,36.7
31049.0,1952.0,94.0,0.0,0.0,5.0,27199.0,368.0,49.0
31051.0,5953.0,87.0,0.0,0.0,11.0,23769.0,388.0,41.0
31053.0,36675.0,87.0,0.0,1.0,10.0,24588.0,532.0,40.1
31055.0,524697.0,72.0,11.0,3.0,11.0,29180.0,658.0,33.7
31057.0,1994.0,93.0,0.0,1.0,6.0,28502.0,281.0,47.8
31059.0,5818.0,95.0,1.0,0.0,3.0,25460.0,342.0,46.4
31061.0,3181.0,97.0,0.0,0.0,1.0,26095.0,298.0,49.2
31063.0,2568.0,98.0,0.0,0.0,1.0,25262.0,323.0,45.0
31065.0,4920.0,95.0,0.0,0.0,3.0,22068.0,322.0,47.0
31067.0,22055.0,96.0,0.0,0.0,2.0,24555.0,437.0,43.9
31069.0,1966.0,92.0,0.0,1.0,5.0,26715.0,346.0,53.1
31071.0,1947.0,99.0,1.0,0.0,0.0,22092.0,249.0,50.5
31073.0,2005.0,96.0,0.0,0.0,3.0,23266.0,401.0,45.3
31075.0,614.0,99.0,0.0,0.0,1.0,19968.0,423.0,47.1
31077.0,2507.0,98.0,0.0,0.0,2.0,23833.0,322.0,46.3
31079.0,59431.0,72.0,2.0,1.0,24.0,23380.0,509.0,35.7
31081.0,9090.0,96.0,0.0,0.0,2.0,26715.0,443.0,42.9
31083.0,3445.0,96.0,0.0,0.0,2.0,25322.0,357.0,50.0
31085.0,1142.0,95.0,0.0,0.0,4.0,23749.0,375.0,45.8
31087.0,2884.0,96.0,0.0,0.0,2.0,23554.0,338.0,49.1
31089.0,10435.0,96.0,0.0,0.0,3.0,24120.0,345.0,45.8
31091.0,703.0,98.0,0.0,1.0,1.0,20737.0,461.0,51.1
31093.0,6308.0,96.0,0.0,0.0,2.0,26770.0,342.0,43.2
31095.0,7563.0,95.0,0.0,0.0,3.0,24777.0,338.0,46.6
31097.0,5182.0,82.0,5.0,2.0,9.0,19435.0,347.0,44.2
31099.0,6518.0,94.0,0.0,0.0,4.0,27796.0,454.0,41.0
31101.0,8247.0,92.0,0.0,0.0,6.0,25097.0,392.0,48.5
31103.0,698.0,98.0,0.0,2.0,0.0,25251.0,234.0,53.3
31105.0,3779.0,90.0,0.0,1.0,7.0,24565.0,441.0,45.8
31107.0,8617.0,88.0,0.0,0.0,2.0,25214.0,282.0,47.0
31109.0,289873.0,84.0,4.0,4.0,6.0,27141.0,605.0,32.7
31111.0,36128.0,90.0,1.0,1.0,8.0,26188.0,466.0,39.1
31113.0,787.0,97.0,0.0,0.0,3.0,22799.0,402.0,47.4
31115.0,581.0,93.0,0.0,0.0,4.0,21499.0,230.0,45.7
31117.0,382.0,100.0,0.0,0.0,0.0,25339.0,228.0,43.7
31119.0,34995.0,83.0,1.0,1.0,13.0,24593.0,428.0,37.0
31121.0,7802.0,94.0,0.0,0.0,4.0,24639.0,379.0,42.9
31123.0,4958.0,84.0,0.0,1.0,14.0,22543.0,429.0,43.6
31125.0,3707.0,97.0,0.0,0.0,2.0,23684.0,326.0,45.4
31127.0,7207.0,95.0,1.0,1.0,2.0,25269.0,383.0,40.9
31129.0,4462.0,96.0,0.0,0.0,2.0,22448.0,279.0,49.7
31131.0,15727.0,92.0,0.0,0.0,6.0,25855.0,479.0,42.1
31133.0,2759.0,96.0,0.0,0.0,2.0,25426.0,280.0,49.4
31135.0,2949.0,96.0,0.0,0.0,3.0,27931.0,398.0,45.1
31137.0,9186.0,94.0,0.0,0.0,4.0,26856.0,430.0,43.3
31139.0,7211.0,97.0,0.0,0.0,1.0,24830.0,345.0,41.9
31141.0,32350.0,83.0,0.0,0.0,15.0,24219.0,481.0,38.7
31143.0,5342.0,95.0,0.0,0.0,3.0,27639.0,380.0,45.7
31145.0,11015.0,93.0,1.0,0.0,4.0,23320.0,390.0,42.4
31147.0,8289.0,93.0,0.0,0.0,1.0,23566.0,310.0,46.7
31149.0,1436.0,96.0,1.0,0.0,0.0,24501.0,266.0,49.7
31151.0,14348.0,75.0,1.0,2.0,21.0,20407.0,513.0,35.6
31153.0,162728.0,83.0,4.0,2.0,8.0,30189.0,732.0,33.2
31155.0,20800.0,96.0,1.0,0.0,2.0,30039.0,535.0,41.8
31157.0,36883.0,75.0,1.0,1.0,22.0,23220.0,477.0,38.9
31159.0,16824.0,96.0,0.0,0.0,2.0,28359.0,465.0,38.7
31161.0,5390.0,83.0,0.0,1.0,3.0,22551.0,326.0,46.5
31163.0,3129.0,98.0,1.0,0.0,1.0,24837.0,352.0,48.6
31165.0,1229.0,95.0,0.0,0.0,4.0,31517.0,364.0,49.9
31167.0,6148.0,93.0,0.0,0.0,5.0,23131.0,426.0,39.5
31169.0,5187.0,97.0,0.0,0.0,2.0,26965.0,315.0,49.5
31171.0,734.0,95.0,1.0,2.0,0.0,30116.0,375.0,48.4
31173.0,6915.0,39.0,0.0,0.0,4.0,17106.0,256.0,28.6
31175.0,4256.0,97.0,0.0,0.0,2.0,23227.0,312.0,47.3
31177.0,20234.0,96.0,0.0,0.0,2.0,29328.0,603.0,40.8
31179.0,9499.0,92.0,2.0,1.0,5.0,24448.0,378.0,29.9
31181.0,3762.0,93.0,0.0,2.0,4.0,21423.0,310.0,47.6
31183.0,869.0,98.0,0.0,0.0,2.0,25898.0,344.0,44.2
31185.0,13762.0,93.0,1.0,0.0,4.0,28207.0,457.0,40.7
32001.0,24572.0,75.0,2.0,3.0,13.0,24716.0,645.0,39.2
32003.0,1976925.0,47.0,10.0,9.0,29.0,26217.0,865.0,35.8
32005.0,47035.0,82.0,1.0,1.0,11.0,34123.0,890.0,47.9
32007.0,50023.0,68.0,1.0,1.0,23.0,28358.0,710.0,33.3
32009.0,979.0,79.0,1.0,0.0,16.0,20862.0,342.0,47.9
32011.0,1804.0,93.0,1.0,0.0,4.0,28056.0,436.0,38.3
32013.0,16800.0,68.0,1.0,1.0,25.0,26515.0,557.0,35.7
32015.0,5844.0,69.0,0.0,0.0,26.0,29800.0,588.0,37.3
32017.0,5296.0,84.0,2.0,0.0,7.0,22879.0,384.0,35.7
32019.0,51648.0,78.0,1.0,1.0,15.0,21757.0,743.0,41.6
32021.0,4700.0,66.0,2.0,4.0,11.0,23146.0,375.0,50.1
32023.0,43368.0,78.0,3.0,2.0,14.0,21838.0,610.0,49.7
32027.0,6752.0,68.0,4.0,1.0,23.0,18203.0,561.0,40.4
32029.0,3981.0,91.0,1.0,1.0,2.0,33472.0,665.0,54.4
32031.0,425495.0,66.0,2.0,5.0,23.0,28670.0,783.0,37.2
32033.0,10023.0,75.0,3.0,0.0,14.0,24435.0,575.0,40.9
32510.0,54821.0,70.0,2.0,2.0,22.0,26264.0,745.0,41.9
33001.0,60216.0,95.0,1.0,1.0,1.0,30518.0,790.0,45.1
33003.0,47694.0,97.0,0.0,0.0,1.0,31558.0,717.0,49.0
33005.0,76896.0,95.0,1.0,1.0,2.0,27874.0,831.0,41.3
33007.0,32520.0,96.0,1.0,0.0,1.0,24367.0,542.0,47.4
33009.0,89166.0,92.0,1.0,3.0,2.0,30738.0,823.0,41.4
33011.0,402017.0,87.0,2.0,3.0,5.0,34390.0,923.0,39.5
33013.0,146710.0,94.0,1.0,2.0,2.0,31310.0,824.0,41.9
33015.0,296718.0,94.0,1.0,2.0,2.0,38399.0,977.0,42.7
33017.0,123836.0,92.0,1.0,3.0,2.0,29369.0,862.0,36.9
33019.0,43398.0,96.0,0.0,1.0,1.0,28582.0,743.0,44.6
34001.0,274960.0,58.0,15.0,8.0,17.0,27391.0,887.0,40.2
34003.0,912795.0,61.0,5.0,15.0,17.0,43347.0,1199.0,41.3
34005.0,449964.0,70.0,16.0,4.0,7.0,36835.0,1014.0,40.6
34007.0,513512.0,60.0,18.0,5.0,15.0,30592.0,835.0,38.0
34009.0,96684.0,87.0,4.0,1.0,6.0,32948.0,859.0,47.7
34011.0,157342.0,50.0,19.0,1.0,28.0,22524.0,785.0,36.7
34013.0,785853.0,33.0,39.0,5.0,21.0,32181.0,917.0,36.5
34015.0,289098.0,80.0,10.0,3.0,5.0,32600.0,893.0,39.0
34017.0,644605.0,30.0,11.0,14.0,42.0,32641.0,1044.0,34.4
34019.0,127047.0,88.0,2.0,3.0,5.0,50349.0,1151.0,44.0
